2,23,{'sign': 1}
2,135,{'sign': 1}
2,6,{'sign': 1}
2,3397,{'sign': 1}
2,41,{'sign': 1}
2,5929,{'sign': 1}
5,1,{'sign': 1}
5,6,{'sign': 1}
5,7,{'sign': 1}
1,15,{'sign': 1}
1,5,{'sign': 1}
1,32,{'sign': 1}
1,34,{'sign': 1}
1,17,{'sign': 1}
1,31,{'sign': 1}
1,13,{'sign': 1}
1,20,{'sign': 1}
1,54,{'sign': 1}
1,56,{'sign': 1}
1,71,{'sign': 1}
1,74,{'sign': 1}
1,78,{'sign': 1}
1,68,{'sign': 1}
1,81,{'sign': 1}
1,101,{'sign': 1}
1,119,{'sign': 1}
1,2,{'sign': 1}
1,76,{'sign': 1}
1,23,{'sign': 1}
1,138,{'sign': 1}
1,110,{'sign': 1}
1,145,{'sign': 1}
1,114,{'sign': 1}
1,111,{'sign': 1}
1,7,{'sign': 1}
1,165,{'sign': 1}
1,19,{'sign': 1}
1,223,{'sign': 1}
1,225,{'sign': 1}
1,132,{'sign': 1}
1,227,{'sign': 1}
1,104,{'sign': 1}
1,64,{'sign': 1}
1,245,{'sign': 1}
1,247,{'sign': 1}
1,234,{'sign': 1}
1,251,{'sign': 1}
1,260,{'sign': 1}
1,261,{'sign': 1}
1,109,{'sign': 1}
1,271,{'sign': 1}
1,274,{'sign': 1}
1,141,{'sign': 1}
1,296,{'sign': 1}
1,180,{'sign': 1}
1,311,{'sign': 1}
1,312,{'sign': 1}
1,139,{'sign': 1}
1,324,{'sign': 1}
1,356,{'sign': 1}
1,51,{'sign': 1}
1,384,{'sign': 1}
1,399,{'sign': 1}
1,438,{'sign': 1}
1,442,{'sign': 1}
1,144,{'sign': 1}
1,219,{'sign': 1}
1,47,{'sign': 1}
1,320,{'sign': 1}
1,464,{'sign': 1}
1,431,{'sign': 1}
1,486,{'sign': 1}
1,416,{'sign': 1}
1,505,{'sign': 1}
1,421,{'sign': 1}
1,80,{'sign': 1}
1,29,{'sign': 1}
1,511,{'sign': 1}
1,494,{'sign': 1}
1,534,{'sign': 1}
1,537,{'sign': 1}
1,563,{'sign': 1}
1,567,{'sign': 1}
1,569,{'sign': 1}
1,215,{'sign': 1}
1,579,{'sign': 1}
1,61,{'sign': 1}
1,266,{'sign': 1}
1,21,{'sign': 1}
1,630,{'sign': 1}
1,677,{'sign': 1}
1,695,{'sign': 1}
1,672,{'sign': 0}
1,773,{'sign': 1}
1,647,{'sign': 1}
1,396,{'sign': 1}
1,353,{'sign': 1}
1,9,{'sign': 1}
1,779,{'sign': 1}
1,545,{'sign': 1}
1,1134,{'sign': 1}
1,3,{'sign': 1}
1,8,{'sign': 1}
1,197,{'sign': 1}
1,60,{'sign': 1}
1,41,{'sign': 1}
1,39,{'sign': 1}
1,33,{'sign': 1}
1,6,{'sign': 1}
1,10,{'sign': 1}
1,270,{'sign': 1}
1,539,{'sign': 1}
1,522,{'sign': 1}
1,882,{'sign': 1}
1,861,{'sign': 1}
1,1369,{'sign': 1}
1,1010,{'sign': 1}
1,309,{'sign': 1}
1,1447,{'sign': 1}
1,1541,{'sign': 1}
1,1557,{'sign': 1}
1,1386,{'sign': 1}
1,134,{'sign': 1}
1,350,{'sign': 1}
1,1353,{'sign': 1}
1,178,{'sign': 1}
1,592,{'sign': 1}
1,57,{'sign': 1}
1,1555,{'sign': 1}
1,36,{'sign': 1}
1,1727,{'sign': 1}
1,1352,{'sign': 1}
1,1487,{'sign': 1}
1,120,{'sign': 1}
1,1749,{'sign': 1}
1,1693,{'sign': 1}
1,1245,{'sign': 1}
1,1281,{'sign': 1}
1,304,{'sign': 1}
1,1802,{'sign': 1}
1,823,{'sign': 1}
1,540,{'sign': 1}
1,1714,{'sign': 1}
1,1316,{'sign': 1}
1,1860,{'sign': 1}
1,1053,{'sign': 1}
1,1753,{'sign': 0}
1,1201,{'sign': 1}
1,1366,{'sign': 1}
1,1944,{'sign': 1}
1,1363,{'sign': 1}
1,1921,{'sign': 1}
1,1701,{'sign': 1}
1,1317,{'sign': 1}
1,1656,{'sign': 1}
1,1899,{'sign': 1}
1,2046,{'sign': 1}
1,2123,{'sign': 1}
1,2124,{'sign': 1}
1,1771,{'sign': 0}
1,2142,{'sign': 1}
1,2096,{'sign': 0}
1,2322,{'sign': 1}
1,729,{'sign': 1}
1,2341,{'sign': 1}
1,1585,{'sign': 1}
1,4,{'sign': 1}
1,171,{'sign': 1}
1,143,{'sign': 1}
1,492,{'sign': 1}
1,2455,{'sign': 1}
1,635,{'sign': 1}
1,2410,{'sign': 0}
1,2471,{'sign': 0}
1,2034,{'sign': 1}
1,2484,{'sign': 1}
1,2761,{'sign': 1}
1,125,{'sign': 1}
1,1815,{'sign': 1}
1,1217,{'sign': 1}
1,3417,{'sign': 1}
1,330,{'sign': 1}
1,1620,{'sign': 1}
1,308,{'sign': 1}
1,3719,{'sign': 1}
1,1508,{'sign': 1}
1,1810,{'sign': 1}
1,2125,{'sign': 1}
1,1565,{'sign': 1}
1,4458,{'sign': 1}
1,3527,{'sign': 1}
1,159,{'sign': 1}
1,1953,{'sign': 1}
1,2642,{'sign': 1}
1,2045,{'sign': 1}
1,2388,{'sign': 1}
1,2266,{'sign': 1}
1,2303,{'sign': 1}
1,202,{'sign': 1}
1,1566,{'sign': 1}
1,2175,{'sign': 1}
1,481,{'sign': 1}
1,1318,{'sign': 1}
1,4172,{'sign': 1}
1,4559,{'sign': 1}
1,703,{'sign': 1}
1,4857,{'sign': 1}
1,5418,{'sign': 1}
1,4291,{'sign': 1}
1,3319,{'sign': 1}
1,1396,{'sign': 1}
1,1615,{'sign': 1}
1,4921,{'sign': 1}
1,2067,{'sign': 1}
1,115,{'sign': 1}
1,3919,{'sign': 1}
1,192,{'sign': 1}
1,5689,{'sign': 1}
1,35,{'sign': 1}
1,1383,{'sign': 0}
1,62,{'sign': 0}
1,905,{'sign': 0}
1,135,{'sign': 1}
1,5925,{'sign': 1}
15,97,{'sign': 1}
15,70,{'sign': 1}
15,96,{'sign': 1}
15,167,{'sign': 1}
15,297,{'sign': 1}
15,455,{'sign': 1}
15,729,{'sign': 1}
15,93,{'sign': 1}
15,1453,{'sign': 1}
15,1281,{'sign': 1}
15,36,{'sign': 1}
15,239,{'sign': 1}
15,2141,{'sign': 1}
15,1566,{'sign': 1}
15,4291,{'sign': 1}
4,3,{'sign': 1}
4,26,{'sign': 1}
4,6,{'sign': 1}
4,31,{'sign': 1}
4,57,{'sign': 1}
4,61,{'sign': 1}
4,66,{'sign': 1}
4,72,{'sign': 1}
4,41,{'sign': 1}
4,87,{'sign': 1}
4,39,{'sign': 1}
4,282,{'sign': 1}
4,202,{'sign': 1}
4,125,{'sign': 1}
4,19,{'sign': 1}
4,2,{'sign': 1}
4,466,{'sign': 1}
4,455,{'sign': 1}
4,352,{'sign': 1}
4,304,{'sign': 1}
4,540,{'sign': 1}
4,7,{'sign': 1}
4,319,{'sign': 1}
4,45,{'sign': 1}
4,538,{'sign': 1}
4,522,{'sign': 1}
4,537,{'sign': 1}
4,13,{'sign': 1}
4,1246,{'sign': 1}
4,908,{'sign': 1}
4,1257,{'sign': 1}
4,832,{'sign': 0}
4,713,{'sign': 0}
4,423,{'sign': 0}
4,62,{'sign': 1}
4,935,{'sign': 1}
4,1386,{'sign': 1}
4,1566,{'sign': 1}
4,1664,{'sign': 1}
4,592,{'sign': 1}
4,425,{'sign': 1}
4,1352,{'sign': 1}
4,1656,{'sign': 1}
4,1984,{'sign': 1}
4,1366,{'sign': 1}
4,2145,{'sign': 1}
4,17,{'sign': 1}
4,1992,{'sign': 1}
4,2173,{'sign': 1}
4,1899,{'sign': 1}
4,2198,{'sign': 1}
4,1,{'sign': 1}
4,2344,{'sign': 1}
4,1201,{'sign': 1}
4,189,{'sign': 1}
4,492,{'sign': 1}
4,2470,{'sign': 1}
4,2998,{'sign': 1}
4,35,{'sign': 1}
4,3699,{'sign': 1}
4,5014,{'sign': 1}
4,4852,{'sign': 1}
4,5498,{'sign': 1}
13,16,{'sign': 1}
13,10,{'sign': 1}
13,17,{'sign': 1}
13,29,{'sign': 1}
13,1,{'sign': 1}
13,34,{'sign': 1}
13,7,{'sign': 1}
13,54,{'sign': 1}
13,200,{'sign': 1}
13,518,{'sign': 1}
13,594,{'sign': 1}
13,605,{'sign': 1}
13,159,{'sign': 1}
13,612,{'sign': 1}
13,619,{'sign': 1}
13,620,{'sign': 1}
13,96,{'sign': 1}
13,593,{'sign': 1}
13,491,{'sign': 1}
13,741,{'sign': 1}
13,742,{'sign': 1}
13,647,{'sign': 1}
13,744,{'sign': 1}
13,751,{'sign': 1}
13,634,{'sign': 1}
13,765,{'sign': 1}
13,2,{'sign': 1}
13,522,{'sign': 1}
13,687,{'sign': 1}
13,862,{'sign': 1}
13,775,{'sign': 1}
13,699,{'sign': 1}
13,887,{'sign': 1}
13,537,{'sign': 1}
13,56,{'sign': 1}
13,654,{'sign': 1}
13,4,{'sign': 1}
13,156,{'sign': 1}
13,832,{'sign': 0}
13,199,{'sign': 1}
13,1222,{'sign': 1}
13,1223,{'sign': 1}
13,1226,{'sign': 1}
13,621,{'sign': 1}
13,882,{'sign': 1}
13,468,{'sign': 1}
13,516,{'sign': 1}
13,1533,{'sign': 1}
13,1537,{'sign': 1}
13,579,{'sign': 1}
13,1366,{'sign': 1}
13,1794,{'sign': 1}
13,1833,{'sign': 1}
13,493,{'sign': 1}
13,1744,{'sign': 1}
13,1317,{'sign': 1}
13,1902,{'sign': 1}
13,425,{'sign': 1}
13,1909,{'sign': 1}
13,1910,{'sign': 1}
13,1753,{'sign': 0}
13,1923,{'sign': 1}
13,1937,{'sign': 1}
13,1986,{'sign': 1}
13,1990,{'sign': 1}
13,3598,{'sign': 1}
13,1245,{'sign': 1}
13,1815,{'sign': 1}
13,2006,{'sign': 1}
13,1053,{'sign': 1}
13,1281,{'sign': 0}
13,2011,{'sign': 1}
13,350,{'sign': 1}
13,2030,{'sign': 1}
13,1565,{'sign': 1}
13,104,{'sign': 1}
13,591,{'sign': 1}
13,2071,{'sign': 1}
13,905,{'sign': 1}
13,1771,{'sign': 0}
13,2108,{'sign': 1}
13,616,{'sign': 1}
13,1412,{'sign': 1}
13,2123,{'sign': 1}
13,1394,{'sign': 1}
13,1593,{'sign': 1}
13,2158,{'sign': 1}
13,546,{'sign': 1}
13,1585,{'sign': 1}
13,2016,{'sign': 1}
13,1204,{'sign': 1}
13,1754,{'sign': 1}
13,2207,{'sign': 1}
13,1044,{'sign': 1}
13,1921,{'sign': 1}
13,1555,{'sign': 1}
13,635,{'sign': 1}
13,1677,{'sign': 1}
13,120,{'sign': 1}
13,2173,{'sign': 1}
13,270,{'sign': 1}
13,2063,{'sign': 1}
13,1998,{'sign': 1}
13,592,{'sign': 1}
13,2229,{'sign': 0}
13,2261,{'sign': 0}
13,2048,{'sign': 1}
13,1788,{'sign': 1}
13,1967,{'sign': 1}
13,1860,{'sign': 1}
13,2224,{'sign': 1}
13,2214,{'sign': 1}
13,1991,{'sign': 1}
13,1527,{'sign': 1}
13,2221,{'sign': 1}
13,1922,{'sign': 1}
13,342,{'sign': 1}
13,1832,{'sign': 1}
13,2411,{'sign': 1}
13,2419,{'sign': 1}
13,2176,{'sign': 1}
13,1396,{'sign': 1}
13,1890,{'sign': 1}
13,710,{'sign': 1}
13,2555,{'sign': 1}
13,2557,{'sign': 1}
13,2552,{'sign': 1}
13,2566,{'sign': 0}
13,1675,{'sign': 1}
13,1757,{'sign': 1}
13,492,{'sign': 1}
13,540,{'sign': 1}
13,2589,{'sign': 1}
13,2615,{'sign': 1}
13,1886,{'sign': 1}
13,1916,{'sign': 1}
13,2194,{'sign': 1}
13,2198,{'sign': 1}
13,2607,{'sign': 1}
13,2310,{'sign': 1}
13,25,{'sign': 1}
13,2962,{'sign': 1}
13,791,{'sign': 1}
13,606,{'sign': 0}
13,2498,{'sign': 0}
13,3029,{'sign': 1}
13,41,{'sign': 1}
13,2784,{'sign': 1}
13,3434,{'sign': 1}
13,2835,{'sign': 1}
13,308,{'sign': 1}
13,2642,{'sign': 1}
13,2961,{'sign': 1}
13,3453,{'sign': 1}
13,2392,{'sign': 1}
13,3219,{'sign': 1}
13,3483,{'sign': 1}
13,3472,{'sign': 0}
13,3319,{'sign': 1}
13,1629,{'sign': 1}
13,3624,{'sign': 1}
13,160,{'sign': 1}
13,1352,{'sign': 0}
13,732,{'sign': 1}
13,3628,{'sign': 1}
13,2897,{'sign': 0}
13,3923,{'sign': 1}
13,3642,{'sign': 1}
13,1899,{'sign': 1}
13,4124,{'sign': 1}
13,3120,{'sign': 1}
13,3465,{'sign': 1}
13,910,{'sign': 1}
13,3649,{'sign': 1}
13,2839,{'sign': 1}
13,4236,{'sign': 1}
13,4264,{'sign': 1}
13,3405,{'sign': 1}
13,2512,{'sign': 1}
13,2125,{'sign': 1}
13,3185,{'sign': 1}
13,2618,{'sign': 1}
13,4301,{'sign': 1}
13,3397,{'sign': 1}
13,4238,{'sign': 1}
13,6,{'sign': 0}
13,135,{'sign': 1}
13,2028,{'sign': 0}
13,4360,{'sign': 1}
13,3545,{'sign': 1}
13,1334,{'sign': 1}
13,1656,{'sign': 1}
13,4515,{'sign': 1}
13,35,{'sign': 1}
13,4384,{'sign': 1}
13,705,{'sign': 0}
13,3040,{'sign': 1}
13,3988,{'sign': 1}
13,5718,{'sign': 0}
13,5913,{'sign': 1}
13,353,{'sign': 1}
13,5917,{'sign': 1}
13,5972,{'sign': 1}
13,5973,{'sign': 0}
13,2045,{'sign': 1}
13,4532,{'sign': 1}
13,5984,{'sign': 1}
13,2252,{'sign': 1}
13,4608,{'sign': 1}
13,1128,{'sign': 1}
10,1,{'sign': 1}
10,6,{'sign': 1}
10,21,{'sign': 1}
10,8,{'sign': 1}
10,25,{'sign': 1}
10,2,{'sign': 1}
10,3,{'sign': 1}
10,41,{'sign': 1}
7,5,{'sign': 1}
7,34,{'sign': 1}
7,6,{'sign': 1}
7,29,{'sign': 1}
7,13,{'sign': 1}
7,3,{'sign': 1}
7,36,{'sign': 1}
7,53,{'sign': 1}
7,55,{'sign': 1}
7,20,{'sign': 1}
7,28,{'sign': 1}
7,76,{'sign': 1}
7,19,{'sign': 1}
7,89,{'sign': 1}
7,109,{'sign': 1}
7,111,{'sign': 1}
7,100,{'sign': 1}
7,47,{'sign': 1}
7,122,{'sign': 1}
7,116,{'sign': 1}
7,133,{'sign': 1}
7,54,{'sign': 1}
7,137,{'sign': 1}
7,60,{'sign': 1}
7,141,{'sign': 1}
7,56,{'sign': 1}
7,161,{'sign': 1}
7,1,{'sign': 1}
7,166,{'sign': 1}
7,184,{'sign': 1}
7,78,{'sign': 1}
7,185,{'sign': 1}
7,33,{'sign': 1}
7,188,{'sign': 1}
7,35,{'sign': 1}
7,195,{'sign': 1}
7,156,{'sign': 1}
7,200,{'sign': 1}
7,204,{'sign': 1}
7,110,{'sign': 1}
7,210,{'sign': 1}
7,206,{'sign': 1}
7,207,{'sign': 1}
7,96,{'sign': 1}
7,212,{'sign': 1}
7,179,{'sign': 0}
7,232,{'sign': 1}
7,2,{'sign': 1}
7,39,{'sign': 1}
7,41,{'sign': 1}
7,21,{'sign': 1}
7,72,{'sign': 1}
7,62,{'sign': 1}
7,175,{'sign': 1}
7,143,{'sign': 1}
7,260,{'sign': 1}
7,243,{'sign': 1}
7,269,{'sign': 1}
7,240,{'sign': 1}
7,285,{'sign': 1}
7,294,{'sign': 1}
7,272,{'sign': 1}
7,254,{'sign': 1}
7,135,{'sign': 1}
7,266,{'sign': 1}
7,314,{'sign': 1}
7,249,{'sign': 1}
7,108,{'sign': 1}
7,219,{'sign': 1}
7,228,{'sign': 1}
7,326,{'sign': 1}
7,296,{'sign': 1}
7,4,{'sign': 1}
7,202,{'sign': 1}
7,354,{'sign': 1}
7,134,{'sign': 1}
7,368,{'sign': 1}
7,142,{'sign': 1}
7,393,{'sign': 1}
7,159,{'sign': 1}
7,345,{'sign': 1}
7,155,{'sign': 1}
7,418,{'sign': 1}
7,144,{'sign': 1}
7,429,{'sign': 1}
7,293,{'sign': 1}
7,410,{'sign': 0}
7,270,{'sign': 1}
7,365,{'sign': 1}
7,449,{'sign': 1}
7,460,{'sign': 1}
7,473,{'sign': 1}
7,424,{'sign': 1}
7,310,{'sign': 0}
7,481,{'sign': 1}
7,378,{'sign': 1}
7,440,{'sign': 1}
7,489,{'sign': 1}
7,447,{'sign': 1}
7,383,{'sign': 1}
7,472,{'sign': 0}
7,498,{'sign': 1}
7,386,{'sign': 1}
7,494,{'sign': 1}
7,222,{'sign': 1}
7,538,{'sign': 1}
7,203,{'sign': 1}
7,120,{'sign': 1}
7,480,{'sign': 1}
7,547,{'sign': 1}
7,322,{'sign': 1}
7,68,{'sign': 1}
7,88,{'sign': 1}
7,584,{'sign': 1}
7,551,{'sign': 1}
7,171,{'sign': 1}
7,484,{'sign': 1}
7,616,{'sign': 1}
7,405,{'sign': 1}
7,113,{'sign': 1}
7,643,{'sign': 1}
7,655,{'sign': 1}
7,656,{'sign': 1}
7,579,{'sign': 1}
7,419,{'sign': 1}
7,650,{'sign': 1}
7,193,{'sign': 1}
7,351,{'sign': 1}
7,361,{'sign': 1}
7,666,{'sign': 1}
7,620,{'sign': 1}
7,639,{'sign': 1}
7,709,{'sign': 1}
7,153,{'sign': 1}
7,725,{'sign': 1}
7,733,{'sign': 1}
7,358,{'sign': 1}
7,621,{'sign': 1}
7,64,{'sign': 1}
7,548,{'sign': 1}
7,878,{'sign': 1}
7,892,{'sign': 1}
7,753,{'sign': 1}
7,792,{'sign': 1}
7,948,{'sign': 1}
7,129,{'sign': 1}
7,963,{'sign': 1}
7,838,{'sign': 1}
7,931,{'sign': 1}
7,1041,{'sign': 1}
7,881,{'sign': 1}
7,198,{'sign': 1}
7,330,{'sign': 1}
7,132,{'sign': 1}
7,533,{'sign': 1}
7,906,{'sign': 0}
7,945,{'sign': 1}
7,209,{'sign': 1}
7,1166,{'sign': 1}
7,1281,{'sign': 1}
7,593,{'sign': 1}
7,1098,{'sign': 1}
7,882,{'sign': 1}
7,1223,{'sign': 1}
7,1011,{'sign': 1}
7,1335,{'sign': 1}
7,1334,{'sign': 1}
7,964,{'sign': 1}
7,1268,{'sign': 0}
7,152,{'sign': 1}
7,283,{'sign': 1}
7,1053,{'sign': 1}
7,1413,{'sign': 1}
7,522,{'sign': 1}
7,235,{'sign': 1}
7,1428,{'sign': 1}
7,1034,{'sign': 1}
7,935,{'sign': 1}
7,417,{'sign': 1}
7,465,{'sign': 1}
7,280,{'sign': 1}
7,23,{'sign': 1}
7,1386,{'sign': 1}
7,1525,{'sign': 1}
7,80,{'sign': 1}
7,537,{'sign': 1}
7,545,{'sign': 1}
7,125,{'sign': 1}
7,1629,{'sign': 1}
7,1596,{'sign': 1}
7,1665,{'sign': 1}
7,1316,{'sign': 1}
7,540,{'sign': 1}
7,1702,{'sign': 1}
7,304,{'sign': 1}
7,1664,{'sign': 1}
7,1686,{'sign': 1}
7,1858,{'sign': 1}
7,905,{'sign': 1}
7,1204,{'sign': 1}
7,2044,{'sign': 1}
7,2028,{'sign': 1}
7,17,{'sign': 1}
7,1317,{'sign': 1}
7,1982,{'sign': 1}
7,1788,{'sign': 1}
7,215,{'sign': 1}
7,2046,{'sign': 1}
7,2097,{'sign': 1}
7,57,{'sign': 1}
7,2205,{'sign': 1}
7,1899,{'sign': 1}
7,1487,{'sign': 0}
7,2404,{'sign': 1}
7,1555,{'sign': 1}
7,2378,{'sign': 1}
7,425,{'sign': 1}
7,2397,{'sign': 1}
7,2533,{'sign': 1}
7,2231,{'sign': 1}
7,1318,{'sign': 1}
7,640,{'sign': 1}
7,2319,{'sign': 1}
7,2388,{'sign': 1}
7,3050,{'sign': 1}
7,2174,{'sign': 1}
7,2943,{'sign': 1}
7,3161,{'sign': 1}
7,4946,{'sign': 1}
7,5432,{'sign': 1}
7,5429,{'sign': 1}
7,5428,{'sign': 1}
21,2,{'sign': 1}
21,1,{'sign': 1}
21,10,{'sign': 1}
21,8,{'sign': 1}
21,3,{'sign': 1}
21,36,{'sign': 1}
21,39,{'sign': 1}
21,7,{'sign': 1}
21,132,{'sign': 1}
21,114,{'sign': 1}
21,60,{'sign': 1}
21,308,{'sign': 1}
21,93,{'sign': 1}
21,467,{'sign': 1}
21,490,{'sign': 1}
21,506,{'sign': 1}
21,77,{'sign': 1}
21,618,{'sign': 1}
21,777,{'sign': 1}
21,235,{'sign': 1}
21,284,{'sign': 1}
21,2194,{'sign': 1}
8,1,{'sign': 1}
17,3,{'sign': 1}
17,23,{'sign': 1}
17,28,{'sign': 1}
17,13,{'sign': 1}
17,20,{'sign': 1}
17,1,{'sign': 1}
17,81,{'sign': 1}
17,39,{'sign': 1}
17,254,{'sign': 1}
17,149,{'sign': 1}
17,375,{'sign': 1}
17,7,{'sign': 1}
17,418,{'sign': 1}
17,522,{'sign': 1}
17,4,{'sign': 1}
17,1277,{'sign': 1}
17,3219,{'sign': 1}
17,1859,{'sign': 1}
17,3744,{'sign': 0}
17,3784,{'sign': 1}
17,3756,{'sign': 0}
17,3757,{'sign': 0}
17,3759,{'sign': 0}
17,3760,{'sign': 0}
17,2840,{'sign': 1}
17,1018,{'sign': 1}
23,17,{'sign': 1}
23,19,{'sign': 1}
23,32,{'sign': 1}
23,20,{'sign': 1}
23,69,{'sign': 1}
23,7,{'sign': 1}
23,108,{'sign': 1}
23,113,{'sign': 1}
23,263,{'sign': 1}
23,231,{'sign': 1}
23,527,{'sign': 1}
23,686,{'sign': 1}
23,1218,{'sign': 1}
23,941,{'sign': 1}
23,1219,{'sign': 1}
23,1,{'sign': 1}
23,1220,{'sign': 1}
23,1217,{'sign': 1}
26,4,{'sign': 1}
26,680,{'sign': 1}
26,626,{'sign': 1}
26,780,{'sign': 1}
26,937,{'sign': 1}
26,1863,{'sign': 1}
26,1985,{'sign': 1}
26,2130,{'sign': 1}
26,2128,{'sign': 1}
26,1383,{'sign': 0}
26,35,{'sign': 1}
26,804,{'sign': 1}
28,7,{'sign': 1}
28,69,{'sign': 1}
28,132,{'sign': 1}
28,231,{'sign': 1}
28,374,{'sign': 1}
28,35,{'sign': 1}
28,2618,{'sign': 1}
29,13,{'sign': 1}
29,51,{'sign': 1}
29,52,{'sign': 1}
29,7,{'sign': 1}
29,60,{'sign': 1}
29,212,{'sign': 1}
29,120,{'sign': 1}
29,1,{'sign': 1}
29,219,{'sign': 1}
29,171,{'sign': 1}
29,251,{'sign': 1}
29,206,{'sign': 1}
29,302,{'sign': 1}
29,304,{'sign': 1}
29,198,{'sign': 1}
29,274,{'sign': 1}
29,280,{'sign': 1}
29,328,{'sign': 1}
29,347,{'sign': 1}
29,186,{'sign': 1}
29,62,{'sign': 1}
29,270,{'sign': 1}
29,476,{'sign': 1}
29,523,{'sign': 1}
29,256,{'sign': 1}
29,656,{'sign': 1}
29,411,{'sign': 1}
29,135,{'sign': 1}
29,829,{'sign': 1}
29,784,{'sign': 1}
29,891,{'sign': 1}
29,1172,{'sign': 1}
29,383,{'sign': 1}
31,4,{'sign': 1}
31,1,{'sign': 1}
32,6,{'sign': 1}
32,1,{'sign': 1}
32,23,{'sign': 1}
32,1201,{'sign': 1}
32,4197,{'sign': 1}
32,2625,{'sign': 1}
34,7,{'sign': 1}
34,1,{'sign': 1}
34,13,{'sign': 1}
35,6,{'sign': 1}
35,1,{'sign': 1}
35,65,{'sign': 1}
35,69,{'sign': 1}
35,70,{'sign': 1}
35,79,{'sign': 1}
35,7,{'sign': 1}
35,110,{'sign': 1}
35,246,{'sign': 1}
35,248,{'sign': 1}
35,267,{'sign': 1}
35,251,{'sign': 1}
35,322,{'sign': 1}
35,143,{'sign': 1}
35,374,{'sign': 1}
35,353,{'sign': 1}
35,464,{'sign': 1}
35,458,{'sign': 1}
35,472,{'sign': 0}
35,387,{'sign': 1}
35,390,{'sign': 1}
35,836,{'sign': 1}
35,838,{'sign': 1}
35,862,{'sign': 1}
35,795,{'sign': 1}
35,894,{'sign': 1}
35,975,{'sign': 1}
35,976,{'sign': 1}
35,950,{'sign': 1}
35,1136,{'sign': 1}
35,1137,{'sign': 1}
35,1112,{'sign': 1}
35,945,{'sign': 1}
35,923,{'sign': 1}
35,1090,{'sign': 1}
35,1294,{'sign': 1}
35,1295,{'sign': 1}
35,380,{'sign': 1}
35,1305,{'sign': 1}
35,1314,{'sign': 1}
35,1299,{'sign': 1}
35,1337,{'sign': 1}
35,1328,{'sign': 1}
35,1268,{'sign': 1}
35,664,{'sign': 1}
35,1361,{'sign': 1}
35,1362,{'sign': 1}
35,1382,{'sign': 1}
35,1393,{'sign': 0}
35,1405,{'sign': 1}
35,1406,{'sign': 1}
35,186,{'sign': 1}
35,1414,{'sign': 1}
35,528,{'sign': 1}
35,729,{'sign': 1}
35,1432,{'sign': 1}
35,1434,{'sign': 1}
35,1426,{'sign': 1}
35,1338,{'sign': 1}
35,1440,{'sign': 1}
35,1356,{'sign': 1}
35,1445,{'sign': 1}
35,1441,{'sign': 1}
35,1439,{'sign': 1}
35,56,{'sign': 1}
35,1447,{'sign': 1}
35,1417,{'sign': 1}
35,1446,{'sign': 1}
35,1450,{'sign': 1}
35,1451,{'sign': 1}
35,1452,{'sign': 1}
35,1217,{'sign': 1}
35,775,{'sign': 1}
35,1459,{'sign': 1}
35,1460,{'sign': 1}
35,1474,{'sign': 1}
35,1463,{'sign': 1}
35,1478,{'sign': 1}
35,705,{'sign': 1}
35,1482,{'sign': 1}
35,1483,{'sign': 1}
35,1484,{'sign': 1}
35,823,{'sign': 1}
35,280,{'sign': 1}
35,1486,{'sign': 1}
35,1288,{'sign': 1}
