Shimgray,CambridgeBayWeather,1
Shimgray,Private Butcher,1
Shimgray,JoanneB,1
Shimgray,Redwolf24,1
Shimgray,Dlyons493,1
Shimgray,GraemeL,1
Shimgray,Essjay,1
Shimgray,Journalist,1
Shimgray,JYolkowski,1
Shimgray,Kookykman,1
Shimgray,Wiki alf,1
Shimgray,Jayjg,1
Shimgray,Geogre,1
Shimgray,Thryduulf,1
Shimgray,Aranda56 (page does not exist),1
Shimgray,DS1953,1
Shimgray,Quadell,1
Shimgray,Sj,1
Shimgray,Katefan0,1
Merovingian,,-1
Titoxd,Bluemoose,1
Titoxd,Karmafist,1
Titoxd,GregAsche,1
Titoxd,Aranda56 (page does not exist),1
Titoxd,Jredmond,1
Titoxd,Celestianpower,1
Titoxd,BD2412,1
Titoxd,Jtkiefer,1
Titoxd,Christopherparham (page does not exist),1
Titoxd,RN,1
Titoxd,Private Butcher,1
Titoxd,Essjay,1
Titoxd,Adam1213,1
Titoxd,Nickptar,1
Titoxd,HappyCamper,1
Titoxd,RobyWayne,1
Titoxd,Titoxd,1
Titoxd,Acetic Acid,1
Titoxd,Ral315,1
Titoxd,Jossifresco (page does not exist),1
Titoxd,Merovingian,1
Titoxd,Splash,1
Titoxd,Mysekurity,1
Titoxd,Journalist,1
Titoxd,Drini,1
Titoxd,Banes,1
Titoxd,Sjakkalle,1
Titoxd,JoanneB,1
Titoxd,Dmcdevit,1
Titoxd,Aaron Brenneman,1
Titoxd,Wiki alf,1
Titoxd,Encephalon,1
Titoxd,Ashenai,1
Titoxd,Scimitar,1
Titoxd,The wub,1
Titoxd,Bhadani,1
Titoxd,Hall Monitor,1
Titoxd,Pgk,1
Titoxd,Alkivar,1
Titoxd,Dlyons493,1
Titoxd,Flcelloguy,1
Titoxd,Flcelloguy/Desk,1
Titoxd,Lord Voldemort,1
Titoxd,Evilphoenix,-1
Titoxd,Freestylefrappe,1
Titoxd,Zzyzx11,1
Titoxd,Carbonite,1
Titoxd,MONGO,1
Titoxd,JIP,1
Titoxd,GraemeL,1
Titoxd,RobertG,1
Titoxd,Starblind,1
Titoxd,FireFox,1
Titoxd,Jaxl,1
Titoxd,Fvw,1
Titoxd,Gaff,1
Titoxd,Redwolf24,1
Titoxd,The Minister of War,1
Titoxd,Sebastiankessel,1
Titoxd,E. Brown,1
Titoxd,Rune.welsh,1
Titoxd,172,1
Titoxd,V. Molotov (page does not exist),1
Titoxd,Vsion,1
Titoxd,K1Bond007,1
Titoxd,Rschen7754,1
Titoxd,Who,1
Titoxd,Doc glasgow,1
Titoxd,Thatdog,1
Titoxd,Tomf688,1
Titoxd,Ann Heneghan (page does not exist),1
Titoxd,NSLE,1
Titoxd,Bratsche,1
Titoxd,Mailer diablo,1
Titoxd,Gryffindor,1
Titoxd,Francs2000,1
Titoxd,El C,1
Titoxd,Boothy443,-1
Celestianpower,Baryonic Being,1
Celestianpower,Ground Zero,1
Celestianpower,Ucucha,1
Celestianpower,Jamesite,1
Celestianpower,Journalist,1
Celestianpower,Starblind,1
Celestianpower,Acetic Acid,1
Celestianpower,RN,1
Celestianpower,Christopherparham (page does not exist),1
Celestianpower,Merovingian,1
Celestianpower,Ulayiti (page does not exist),1
Celestianpower,Sjakkalle,1
Celestianpower,StuRat,1
Celestianpower,Pedant,1
Celestianpower,Sonic Mew,1
Celestianpower,Nichalp,1
Celestianpower,The wub,1
Celestianpower,Radiant!,-1
Celestianpower,Friejose,-1
Celestianpower,Celestianpower,1
Celestianpower,Linuxbeak,-1
Celestianpower,Linuxbeak/Desk,-1
Celestianpower,Aaron Brenneman,-1
Celestianpower,Variable,-1
Celestianpower,Boothy443,-1
Celestianpower,The JPS,-1
Celestianpower,Freestylefrappe,-1
Celestianpower,Redwolf24,1
Celestianpower,Sasquatch,1
Celestianpower,Essjay,1
Celestianpower,Titoxd,1
Celestianpower,Aranda56 (page does not exist),1
Celestianpower,Kirill Lokshin,1
Celestianpower,Gryffindor,1
Celestianpower,Grutness,1
Celestianpower,Nufy8,1
Celestianpower,Shimgray,1
Celestianpower,BD2412,1
Celestianpower,Private Butcher,1
Celestianpower,GregAsche,1
Celestianpower,Doc glasgow,1
Celestianpower,Oleg Alexandrov,1
Celestianpower,Feydey,1
Celestianpower,Flcelloguy,1
Celestianpower,Flcelloguy/Desk,1
Celestianpower,Redwolf24/Nominations,1
Celestianpower,Shelburne Kismaayo,1
Celestianpower,CambridgeBayWeather,1
Celestianpower,Wiki alf,1
Celestianpower,FireFox,1
Celestianpower,JIP,1
Celestianpower,Hamster Sandwich,1
Celestianpower,Rogerd,1
Celestianpower,Encephalon,1
Celestianpower,Szyslak,1
Celestianpower,Banes,1
Celestianpower,Trevor macinnis,1
Celestianpower,Jaxl,1
Celestianpower,Bratsche,1
Celestianpower,Everyking,1
Celestianpower,Juntung,1
Celestianpower,Cyberjunkie,1
Celestianpower,Tdxiang,1
Celestianpower,R. fiend,1
Celestianpower,Dlyons493,1
Celestianpower,MONGO,1
Celestianpower,A Man In Black,1
Celestianpower,El C,1
Celestianpower,Drini,1
Celestianpower,JCoug,1
Celestianpower,CLW,1
Celestianpower,Sebastiankessel,1
Celestianpower,FayssalF,1
Celestianpower,HappyCamper,1
Celestianpower,DS1953,1
Celestianpower,Who,1
Celestianpower,Bhadani,1
Celestianpower,Guettarda,1
CambridgeBayWeather,Bluemoose,1
CambridgeBayWeather,MONGO,1
CambridgeBayWeather,Marskell,1
CambridgeBayWeather,OwenX,1
CambridgeBayWeather,Qaz,1
CambridgeBayWeather,JoanneB,1
CambridgeBayWeather,Dlyons493,1
CambridgeBayWeather,Nichalp,1
CambridgeBayWeather,Doc glasgow,1
CambridgeBayWeather,JIP,1
CambridgeBayWeather,Private Butcher,1
CambridgeBayWeather,Freestylefrappe,1
CambridgeBayWeather,Aranda56 (page does not exist),1
CambridgeBayWeather,GregAsche,1
CambridgeBayWeather,Christopherparham (page does not exist),1
CambridgeBayWeather,Shauri,1
CambridgeBayWeather,Francs2000,1
CambridgeBayWeather,Merovingian,1
CambridgeBayWeather,Grutness,1
CambridgeBayWeather,Ingoolemo,1
CambridgeBayWeather,Splash,1
CambridgeBayWeather,Luigizanasi,1
CambridgeBayWeather,RoyBoy,1
CambridgeBayWeather,RoyBoy/The 800 Club,1
CambridgeBayWeather,Gadfium,1
CambridgeBayWeather,Jni,1
CambridgeBayWeather,Szyslak,1
CambridgeBayWeather,Banes,1
CambridgeBayWeather,Andrevan,1
CambridgeBayWeather,FireFox,1
CambridgeBayWeather,Drini,1
CambridgeBayWeather,Who,1
CambridgeBayWeather,Sjakkalle,1
CambridgeBayWeather,Denelson83,1
CambridgeBayWeather,The wub,1
CambridgeBayWeather,The JPS,1
CambridgeBayWeather,Yuckfoo,1
CambridgeBayWeather,Sebastiankessel,1
CambridgeBayWeather,Titoxd,1
CambridgeBayWeather,Hamster Sandwich,1
CambridgeBayWeather,Wiki alf,1
CambridgeBayWeather,Wayward,1
CambridgeBayWeather,V. Molotov (page does not exist),1
CambridgeBayWeather,Celestianpower,1
CambridgeBayWeather,Boothy443,-1
CambridgeBayWeather,Evilphoenix,-1
Journalist,Type O Spud,1
Journalist,Acetic Acid/Gifts and Awards,1
Journalist,Acetic Acid,1
Journalist,OwenX,1
Journalist,Celestianpower,1
Journalist,Ann Heneghan (page does not exist),1
Journalist,KHM03,1
Journalist,Redwolf24,1
Journalist,Ral315,1
Journalist,Kirill Lokshin,1
Journalist,Drini,1
Journalist,Jaxl,1
Journalist,GregAsche,1
Journalist,Rje,1
Journalist,Aranda56 (page does not exist),1
Journalist,Wiki alf,1
Journalist,Christopherparham (page does not exist),1
Journalist,Splash,1
Journalist,Gadfium,1
Journalist,SqueakBox,1
Journalist,DDerby,1
Journalist,RN,1
Journalist,Nichalp,1
Journalist,Dave souza,1
Journalist,Qaz,1
Journalist,CambridgeBayWeather,1
Journalist,FireFox,1
Journalist,Flcelloguy,1
Journalist,Flcelloguy/Desk,1
Journalist,Stewartadcock,1
Journalist,Khalif,1
Journalist,JIP,1
Journalist,Dlyons493,1
Journalist,Alhutch,1
Journalist,Jobe6,1
Journalist,Private Butcher,1
Journalist,OmegaWikipedia,1
Journalist,KnowledgeOfSelf,1
Journalist,Encephalon,1
Journalist,Guettarda,1
Journalist,Sjakkalle,1
Journalist,Vizjim,1
Journalist,NoSeptember,1
Journalist,V. Molotov (page does not exist),1
Journalist,Bhadani,1
Journalist,Mailer diablo,1
Journalist,Marskell,1
Journalist,Doc glasgow,1
Journalist,Hipocrite,1
Journalist,BD2412,1
Journalist,Bahn Mi,1
Journalist,Bmicomp,1
Journalist,Bmicomp/RfC,1
Journalist,Amren (page does not exist),1
Journalist,Essjay,1
Journalist,Titoxd,1
Journalist,Trevor macinnis,1
Journalist,Johntex,1
Journalist,Alan Au,1
Journalist,El C,1
Journalist,JoanneB,1
Journalist,Lord Voldemort,1
Journalist,Feydey,1
Journalist,MONGO,1
Journalist,Bratsche,1
Journalist,Neutrality,1
Journalist,RobyWayne,1
Journalist,Radiant!,1
Journalist,Zzyzx11/RFA nomination records,1
Journalist,Zzyzx11,1
Journalist,Grutness,1
Journalist,Szyslak,1
Journalist,Sebastiankessel,1
Journalist,Who,1
Journalist,NicholasTurnbull,1
Journalist,Duncharris,1
Journalist,Shauri,1
Journalist,Jossifresco (page does not exist),1
Journalist,Hall Monitor,1
Journalist,SoLando,1
Journalist,Rogerd,1
Journalist,Shreshth91,1
Journalist,Yuckfoo,1
Journalist,Phroziac,1
Journalist,WikiFanatic (page does not exist),-1
Redwolf24,Splash,1
Redwolf24,Redwolf24,-1
Redwolf24,Acegikmo1,1
Redwolf24,Dmn,1
Redwolf24,Lupo,1
Redwolf24,Petaholmes,1
Redwolf24,Kappa,1
Redwolf24,JamesTeterenko,1
Redwolf24,Grendelkhan,1
Redwolf24,Scott Gall,-1
Redwolf24,Who,-1
Redwolf24,Thryduulf,-1
Dmcdevit,NoSeptember,1
Dmcdevit,BanyanTree (page does not exist),1
Dmcdevit,Mike Halterman,1
Dmcdevit,Gkhan (page does not exist),1
Dmcdevit,El C,1
Dmcdevit,Wile E. Heresiarch,1
Dmcdevit,Zzyzx11,1
Dmcdevit,Grutness,1
Dmcdevit,Petaholmes,1
Dmcdevit,Splash,1
Dmcdevit,Sjakkalle,1
Dmcdevit,Guettarda,1
Dmcdevit,Scimitar,1
Dmcdevit,Sophitus,1
Dmcdevit,Idont havaname (page does not exist),1
Dmcdevit,Stirling Newberry,1
Dmcdevit,Sn0wflake,1
Dmcdevit,Spangineer,1
Dmcdevit,Merovingian,1
Dmcdevit,Katefan0,1
Dmcdevit,WBardwin,1
Dmcdevit,Stewartadcock,1
Dmcdevit,Utcursch,1
Dmcdevit,Bhadani,1
Dmcdevit,Android79,1
Dmcdevit,Juntung,1
Dmcdevit,Thrydullf/RFA cliché no. 1,1
Dmcdevit,Thryduulf,1
Dmcdevit,Bluemoose,1
Dmcdevit,Hall Monitor,-1
Dmcdevit,BD2412,1
Dmcdevit,Dmcdevit,1
Dmcdevit,Poli,1
Dmcdevit,Gblaz,1
Dmcdevit,Taxman,1
Dmcdevit,Feydey,1
Dmcdevit,Jtkiefer,1
Dmcdevit,Fire Star (page does not exist),1
Dmcdevit,Woohookitty,1
Dmcdevit,Mackensen,1
Dmcdevit,Boothy443,-1
Dmcdevit,Radiant!,-1
Mikkalai,,-1
Sjakkalle,Ferkelparade,1
Sjakkalle,FCYTravis,1
Sjakkalle,Mel Etitis,1
Sjakkalle,Radiant!,1
Sjakkalle,El C,1
Sjakkalle,Rje,1
Sjakkalle,Guettarda,1
Sjakkalle,Sjakkalle,1
Sjakkalle,Scimitar,1
Sjakkalle,Zzyzx11,1
Sjakkalle,Mindspillage,1
Sjakkalle,TenOfAllTrades,1
Sjakkalle,JeremyA,1
Sjakkalle,Spangineer,1
Sjakkalle,Xezbeth,1
Sjakkalle,TheoClarke,1
Sjakkalle,Shanes,1
Sjakkalle,Dbiv,1
Sjakkalle,Ingoolemo,1
Sjakkalle,Joy Stovall (page does not exist),1
Sjakkalle,Juntung,1
Sjakkalle,RickK,1
Sjakkalle,SWAdair,1
Sjakkalle,Grue,1
Sjakkalle,Natalinasmpf,1
Sjakkalle,Kelly Martin,1
Sjakkalle,Hedley (page does not exist),1
Sjakkalle,Thue,1
Sjakkalle,Marine 69-71,1
Sjakkalle,JYolkowski,1
Sjakkalle,Nichalp,1
Sjakkalle,Deathphoenix,1
Sjakkalle,Hoary,1
Sjakkalle,Bratsche,1
Sjakkalle,BD2412,1
Sjakkalle,Kbdank71,1
Sjakkalle,Utcursch,1
Sjakkalle,Lectonar,1
Sjakkalle,SlimVirgin,1
Sjakkalle,Xcali,1
Sjakkalle,Essjay,1
Sjakkalle,JarlaxleArtemis,1
Sjakkalle,Shimgray,1
Sjakkalle,Starblind,1
Sjakkalle,Android79,1
Sjakkalle,Jayjg,1
Sjakkalle,The wub,1
Sjakkalle,Boothy443,-1
Gadfium,Fredrik,1
Gadfium,Everyking,1
Gadfium,M7it (page does not exist),1
Gadfium,MacGyverMagic,1
Gadfium,Grunt,1
Gadfium,Ludraman,1
Gadfium,Lst27 (page does not exist),1
Gadfium,Slowking Man,1
Gadfium,Rje,1
Gadfium,TUF-KAT,1
Gadfium,TheCustomOfLife,1
Gadfium,Blankfaze,1
Gadfium,Andrevan,1
Gadfium,Jni,1
Gadfium,172,1
Gadfium,Wernher,1
Gadfium,Lowellian,1
Gadfium,Utcursch,1
Gadfium,Pedant,1
Gadfium,Sj,1
Gadfium,JonMoore,1
Gadfium,Michael Snow,1
Gadfium,Robin Patterson,1
Gadfium,Ffirehorse,1
Gadfium,Bkonrad,1
Nandesuka,Zoe,1
Nandesuka,V. Molotov (page does not exist),1
Nandesuka,Merovingian,1
Nandesuka,Pilatus,1
Nandesuka,Journalist,1
Nandesuka,Sjakkalle,1
Nandesuka,Hipocrite,1
Nandesuka,Splash,1
Nandesuka,Encephalon,1
Nandesuka,Christopherparham (page does not exist),1
Nandesuka,Fernando Rizo,-1
Nandesuka,TimPope (page does not exist),1
Nandesuka,Geogre,1
Nandesuka,Jakew,1
Nandesuka,Exploding Boy,1
Nandesuka,Vacuum,1
Nandesuka,Ruairidi (page does not exist),1
Nandesuka,FreplySpang,1
Nandesuka,Redwolf24,1
Nandesuka,Nandesuka,-1
Nandesuka,Aaron Brenneman,1
Nandesuka,Jfdwolff,1
Nandesuka,Hermione1980,1
Nandesuka,Tony Sidaway,1
Nandesuka,Andrevan,1
Nandesuka,The Literate Engineer,1
Nandesuka,Phroziac,1
Nandesuka,Radiant!,1
Nandesuka,CesarB,-1
Nandesuka,Brian0918,1
Nandesuka,Bratsche,1
Nandesuka,Flowerparty,1
Nandesuka,Aranda56 (page does not exist),-1
Nandesuka,Miborovsky,1
Nandesuka,Gamaliel,1
Nandesuka,AlistairMcMillan,1
Nandesuka,IByte,1
Nandesuka,Jayjg,1
Nandesuka,Karl Meier,1
Nandesuka,Who,1
Nandesuka,MPerel,1
Nandesuka,Starblind,1
Nandesuka,SlimVirgin,1
Nandesuka,Calton,1
Nandesuka,Silensor,-1
Nandesuka,SchmuckyTheCat,-1
Nandesuka,JIP,-1
Nandesuka,Boothy443,-1
Nandesuka,Bahn Mi,-1
Nandesuka,Kappa,-1
Nandesuka,Dmcdevit,-1
Nandesuka,Beland,-1
Nandesuka,Angr,-1
Nandesuka,Alkivar,-1
Nandesuka,Wiki brah,-1
Nandesuka,Xiong,-1
Nandesuka,Dan100,-1
Nandesuka,RN,-1
Nandesuka,Grace Note,-1
FireFox,Celestianpower,1
FireFox,Aranda56 (page does not exist),1
FireFox,Drini,1
FireFox,Acetic Acid,1
FireFox,Doc glasgow,1
FireFox,Journalist,1
FireFox,GraemeL,1
FireFox,JIP,1
FireFox,Pgk,1
FireFox,Wiki alf,1
FireFox,Bluemoose,1
FireFox,JoanneB,1
FireFox,Christopherparham (page does not exist),1
FireFox,OwenX,-1
FireFox,Brian0918,1
FireFox,Jacqui M Schedler (page does not exist),1
FireFox,Ramallite,1
FireFox,Jni,1
FireFox,Jaxl,1
FireFox,Anonymous editor,1
FireFox,Private Butcher,1
FireFox,MONGO,1
FireFox,Titoxd,1
FireFox,Wayward,1
FireFox,Marskell,1
FireFox,Voice of All(MTG),1
FireFox,Sn0wflake,1
FireFox,NSLE,1
FireFox,GregAsche,1
FireFox,Mysekurity,1
FireFox,Sean Black,1
FireFox,Redwolf24,1
FireFox,Alkivar,1
FireFox,AxSkov,1
FireFox,Chairboy,1
FireFox,Sjakkalle,1
FireFox,Vilerage,1
FireFox,Yamaguchi先生,1
FireFox,Banes,1
FireFox,Darwinek,1
FireFox,Adam1213,1
FireFox,Matia.gr,1
FireFox,Cool Cat (page does not exist),1
FireFox,Merovingian,1
FireFox,KHM03,1
FireFox,Chowells,1
FireFox,Silensor,1
FireFox,Mailer diablo,1
FireFox,Zzyzx11,1
FireFox,Treacka,1
FireFox,Essjay,1
FireFox,FayssalF,1
FireFox,Carioca,1
FireFox,Psy guy,1
FireFox,Rogerd,1
FireFox,Szyslak,1
FireFox,Sj,1
FireFox,CambridgeBayWeather,1
FireFox,MPerel,1
FireFox,RobertG,1
FireFox,NSR,1
FireFox,Jcw69,1
FireFox,Lord Bob,1
FireFox,Johann Wolfgang,1
FireFox,Howcheng,1
FireFox,R.D.H. (Ghost In The Machine),1
FireFox,Sango123,1
FireFox,Briangotts,1
FireFox,Falphin,1
FireFox,The Minister of War,1
FireFox,Jossifresco (page does not exist),1
FireFox,Isolani,1
FireFox,NymphadoraTonks,1
FireFox,Rune.welsh,1
FireFox,Splash,1
FireFox,Rspeer,1
FireFox,Andylkl,1
FireFox,V. Molotov (page does not exist),1
FireFox,*drew,1
FireFox,Dlyons493,1
FireFox,Juntung,1
FireFox,Fire Star (page does not exist),1
FireFox,Yodakii,1
FireFox,MacGyverMagic,1
FireFox,Redvers,1
FireFox,Ashibaka (page does not exist),1
FireFox,Nevica,1
FireFox,DS1953,1
FireFox,Alphax,1
FireFox,Renata3,1
FireFox,Marine 69-71,1
FireFox,Bhadani,1
FireFox,Jayjg,1
FireFox,Yuckfoo,1
FireFox,Fadix,-1
FireFox,Silverback,-1
Carbonite,CryptoDerk,1
Carbonite,Rje,1
Carbonite,Mailer diablo,1
Carbonite,Wile E. Heresiarch,1
Carbonite,Jni,1
Carbonite,Michael Ward,1
Carbonite,Merovingian,1
Carbonite,Dbachmann,1
Carbonite,DropDeadGorgias,1
Carbonite,Michael Snow,1
Carbonite,Hoary,1
Carbonite,Anárion (page does not exist),1
Carbonite,Juntung,1
Carbonite,Blankfaze,1
Carbonite,Lst27 (page does not exist),1
Carbonite,TacoDeposit,1
Carbonite,Joy Stovall (page does not exist),1
Carbonite,BM,1
Carbonite,Utcursch,1
Carbonite,Geogre,1
Carbonite,Hadal,1
Carbonite,Jayjg,1
Carbonite,Imaglang,1
Carbonite,SlimVirgin,1
Carbonite,Squash (page does not exist),1
Haukurth,Pádraic MacUidhir (page does not exist),1
Haukurth,Ezhiki,1
Haukurth,Aranda56 (page does not exist),1
Haukurth,Dustimagic,1
Haukurth,Phaedriel,1
Haukurth,Rogerd,1
Haukurth,Merovingian,1
Haukurth,Jonathunder,-1
Haukurth,Edinborgarstefan,1
Haukurth,Nightstallion,1
Haukurth,Darwinek,1
Haukurth,BD2412,1
Haukurth,Zoe,1
Haukurth,Haukurth,-1
Haukurth,Arndisdunja,1
Haukurth,Masssiveego,1
Haukurth,SlimVirgin,1
Haukurth,Sjakkalle,1
Haukurth,MONGO,1
Haukurth,Terenceong1992,1
Haukurth,Morven,1
Haukurth,Angr,1
Haukurth,Bhadani,1
Haukurth,Mailer diablo,1
Haukurth,Johnleemk,1
Haukurth,JIP,-1
Haukurth,Palmiro,1
Haukurth,Dbachmann,1
Haukurth,Xoloz,1
Haukurth,Chick Bowen,1
Haukurth,Dsmdgold,1
Haukurth,Uppland,1
Haukurth,DS1953,1
Haukurth,Matt Crypto,1
Haukurth,Dlyons493,1
Haukurth,Izehar (page does not exist),1
Haukurth,KHM03,1
Haukurth,Rhymeless (page does not exist),1
Haukurth,Silensor,1
Haukurth,А,1
Haukurth,Grutness,1
Haukurth,Colin Kimbrell,1
Haukurth,EddieSegoura,1
Haukurth,Jayjg,1
Haukurth,Chazz88,1
Haukurth,James James,1
Haukurth,Hall Monitor,1
Haukurth,Moe Epsilon,1
Haukurth,DakotaKahn (page does not exist),1
Haukurth,JYolkowski,1
Haukurth,Alai,1
Haukurth,Petaholmes,1
Haukurth,Thames (page does not exist),1
Haukurth,Ghirlandajo,-1
Haukurth,Rhion,1
Haukurth,Encyclopedist,1
Haukurth,Alphax,1
Haukurth,Everyking,1
Haukurth,Francis Schonken,-1
Haukurth,Alabamaboy (page does not exist),-1
Haukurth,Freestylefrappe,-1
Haukurth,Hipocrite,-1
Redvers,Syrthiss,1
Redvers,Gurubrahma,1
Redvers,Johnleemk,1
Redvers,Terence Ong (page does not exist),1
Redvers,W.marsh (page does not exist),1
Redvers,Wezzo,1
Redvers,Wezzo/userboxes,1
Redvers,Rama's Arrow,1
Redvers,Flcelloguy,1
Redvers,Vsmith,1
Redvers,Celestianpower,1
Redvers,Celestianpower/Esperanza,1
Redvers,Ganeshk,1
Redvers,Hurricanehink,1
Redvers,Rx StrangeLove,1
Redvers,Wiki alf,1
Redvers,Smurrayinchester/Greene,1
Redvers,Smurrayinchester,1
Redvers,Mailer diablo,1
Redvers,Conscious,1
Redvers,Christopher Parham,1
Redvers,Dbiv,1
Redvers,Journalist,1
Redvers,Thames (page does not exist),1
Redvers,TruthCrusader (page does not exist),1
Redvers,Sango123,1
Redvers,ILovePlankton,1
Redvers,ILovePlankton/Esperanza (page does not exist),1
Redvers,Hiding,1
Redvers,Gator1,1
Redvers,Jaranda (page does not exist),1
Redvers,Moe Epsilon,1
Redvers,Accurizer,1
Redvers,Jeffrey O. Gustafson (page does not exist),1
Redvers,Jeffrey O. Gustafson/Shazaam,1
Redvers,Urshyam,1
Redvers,DakotaKahn (page does not exist),1
Redvers,TantalumTelluride,1
Redvers,TantalumTelluride/Esperanza,1
Redvers,Jossi,1
Redvers,Benon,1
Redvers,Master Jay,1
Redvers,Silensor,1
Redvers,Sean Black,1
Redvers,Zsinj,1
Redvers,Guðsþegn,1
Redvers,Titoxd,1
Redvers,KnowledgeOfSelf,1
Redvers,NSLE,1
Redvers,Pschemp,1
Redvers,Xoloz,1
Redvers,Kirill Lokshin,1
Redvers,Kirill Lokshin/Esperanza (page does not exist),1
Redvers,Khoikhoi,1
Redvers,Mmounties,1
Redvers,Mmeinhart,1
Redvers,Drini,1
Redvers,Anirudhsbh,1
Redvers,Sjakkalle,1
Redvers,JIP,1
Redvers,Jusjih,1
Redvers,DaGizza,1
Redvers,Encephalon,1
Redvers,Ugur Basak,1
Redvers,Srikeit,1
Redvers,Srikeit/Esperanza (page does not exist),1
Redvers,Bhadani,1
Redvers,Siva1979,1
Redvers,Anonymous editor,1
Redvers,Asbestos,1
Redvers,Asbestos/RFC,1
Redvers,ProhibitOnions,1
Redvers,SoLando,1
Redvers,Fang Aili,1
Redvers,Prodego,1
Redvers,Haza-w,1
Redvers,Haza-w/Esperanza (page does not exist),1
Redvers,Doug Bell,1
Redvers,Tone,1
Redvers,Tone/Esperanza (page does not exist),1
Redvers,Rogerd,1
Redvers,Idont Havaname,1
Redvers,Jaxl,1
Redvers,Jedi6,1
Redvers,Brisvegas,1
Redvers,Psy guy,1
Redvers,Deiz,1
Redvers,Paolo Liberatore (page does not exist),1
Redvers,Mo0,1
Redvers,Latinus (page does not exist),1
Redvers,Mushroom,1
Redvers,Staxringold,1
Redvers,Johntex,1
Redvers,JoshuaZ,1
Redvers,Ixfd64,1
Redvers,Shreshth91,1
Redvers,Werdna648,1
Redvers,Lar/Esperanza (page does not exist),1
Redvers,Lar,1
Redvers,Obli (page does not exist),1
Redvers,Kilo-Lima/Esperanza (page does not exist),1
Redvers,Kilo-Lima,1
Redvers,Robert McClenon,1
Redvers,Cactus.man,1
Redvers,The JPS,1
Redvers,R.D.H. (Ghost In The Machine),1
Redvers,Go for it!/Vote Support (page does not exist),1
Redvers,Go for it!,1
Redvers,Jonathunder,1
Redvers,Searchme,1
Redvers,HappyCamper,1
Redvers,Matt Yeager,1
Redvers,Jayjg,1
Redvers,Alphax,1
Redvers,Aksi great,1
Redvers,Thumbelina,1
Redvers,Masssiveego,-1
Borisblue,Haukurth,1
Borisblue,Singopo,1
Borisblue,Redux,1
Borisblue,Ram-Man,-1
