node_id, total_out, total_in, pos_in, neg_in, pos_out,neg_out
109, 191, 0, 0, 0, 160, 30
110, 97, 0, 0, 0, 59, 36
111, 32, 0, 0, 0, 26, 3
120, 9, 0, 0, 0, 2, 6
112, 1, 0, 0, 0, 1, 0
121, 9, 0, 0, 0, 2, 7
122, 225, 0, 0, 0, 183, 30
113, 91, 0, 0, 0, 69, 20
123, 1, 0, 0, 0, 0, 1
124, 3, 0, 0, 0, 1, 2
114, 1, 0, 0, 0, 1, 0
125, 31, 0, 0, 0, 27, 2
130, 13, 20, 20, 0, 12, 1
126, 25, 0, 0, 0, 23, 2
127, 140, 19, 17, 2, 83, 49
128, 84, 0, 0, 0, 51, 29
129, 4, 0, 0, 0, 4, 0
144, 0, 29, 0, 29, 0, 0
132, 29, 28, 26, 2, 19, 10
133, 12, 0, 0, 0, 8, 2
134, 2, 0, 0, 0, 0, 2
135, 8, 38, 35, 0, 6, 1
136, 112, 0, 0, 0, 61, 36
137, 1, 0, 0, 0, 0, 1
138, 73, 0, 0, 0, 68, 4
139, 41, 0, 0, 0, 28, 8
140, 34, 22, 19, 3, 24, 6
141, 1, 0, 0, 0, 0, 1
142, 25, 0, 0, 0, 11, 14
143, 96, 0, 0, 0, 91, 3
147, 58, 16, 13, 2, 48, 10
145, 21, 0, 0, 0, 16, 2
146, 1, 0, 0, 0, 1, 0
149, 1, 0, 0, 0, 1, 0
151, 83, 41, 33, 4, 44, 30
150, 33, 28, 19, 7, 20, 8
152, 21, 56, 43, 8, 16, 5
153, 1, 18, 2, 16, 1, 0
154, 62, 19, 17, 1, 50, 11
155, 29, 58, 44, 9, 16, 12
156, 4, 0, 0, 0, 3, 1
157, 44, 0, 0, 0, 40, 4
74, 72, 0, 0, 0, 66, 3
158, 7, 0, 0, 0, 2, 5
159, 1, 0, 0, 0, 0, 1
160, 1, 0, 0, 0, 0, 1
161, 34, 0, 0, 0, 25, 6
162, 4, 0, 0, 0, 3, 1
163, 9, 14, 13, 1, 8, 1
167, 0, 14, 2, 10, 0, 0
166, 101, 0, 0, 0, 73, 19
165, 3, 0, 0, 0, 2, 1
168, 9, 24, 24, 0, 7, 2
171, 86, 58, 40, 13, 56, 14
172, 126, 0, 0, 0, 115, 8
175, 1, 25, 9, 9, 1, 0
173, 335, 0, 0, 0, 324, 10
174, 1, 0, 0, 0, 0, 1
176, 40, 0, 0, 0, 39, 0
183, 0, 27, 27, 0, 0, 0
177, 19, 0, 0, 0, 14, 5
178, 69, 35, 35, 0, 51, 12
179, 17, 0, 0, 0, 15, 2
180, 54, 0, 0, 0, 54, 0
181, 3, 0, 0, 0, 2, 1
182, 87, 32, 32, 0, 57, 18
214, 0, 193, 87, 87, 0, 0
185, 4, 0, 0, 0, 3, 1
194, 5, 0, 0, 0, 3, 2
211, 3, 0, 0, 0, 1, 1
187, 37, 0, 0, 0, 32, 5
188, 3, 1, 0, 1, 3, 0
32, 4, 22, 2, 12, 2, 2
189, 1, 0, 0, 0, 1, 0
196, 1, 0, 0, 0, 0, 1
190, 2, 0, 0, 0, 2, 0
197, 12, 0, 0, 0, 6, 5
195, 1, 0, 0, 0, 0, 1
198, 1, 0, 0, 0, 0, 1
199, 17, 0, 0, 0, 11, 6
191, 15, 0, 0, 0, 3, 10
200, 1, 0, 0, 0, 0, 1
212, 2, 0, 0, 0, 1, 0
201, 21, 0, 0, 0, 20, 1
202, 7, 0, 0, 0, 3, 3
203, 31, 0, 0, 0, 23, 8
204, 17, 141, 104, 27, 10, 2
205, 13, 0, 0, 0, 9, 3
206, 1, 0, 0, 0, 0, 1
207, 1, 0, 0, 0, 0, 1
208, 6, 0, 0, 0, 3, 3
209, 10, 0, 0, 0, 9, 1
192, 22, 34, 2, 25, 16, 3
210, 1, 0, 0, 0, 0, 1
213, 2, 0, 0, 0, 0, 1
216, 8, 22, 21, 0, 6, 2
215, 108, 0, 0, 0, 79, 20
219, 0, 19, 18, 0, 0, 0
217, 1, 0, 0, 0, 1, 0
218, 3, 0, 0, 0, 1, 1
221, 10, 0, 0, 0, 10, 0
222, 4, 9, 0, 8, 3, 1
223, 19, 0, 0, 0, 17, 2
224, 14, 18, 16, 2, 10, 3
225, 1, 0, 0, 0, 1, 0
226, 25, 21, 20, 1, 11, 14
240, 5, 0, 0, 0, 2, 3
227, 5, 31, 26, 1, 4, 1
228, 6, 44, 44, 0, 6, 0
242, 2, 0, 0, 0, 1, 1
243, 2, 100, 55, 29, 1, 1
244, 4, 0, 0, 0, 3, 1
245, 3, 0, 0, 0, 1, 2
246, 1, 23, 5, 18, 0, 1
249, 15, 0, 0, 0, 13, 2
247, 12, 0, 0, 0, 5, 6
230, 6, 46, 33, 11, 6, 0
231, 56, 0, 0, 0, 44, 6
232, 24, 23, 20, 2, 18, 5
233, 1, 0, 0, 0, 1, 0
234, 1, 0, 0, 0, 1, 0
235, 2, 0, 0, 0, 2, 0
236, 39, 23, 21, 0, 38, 1
237, 44, 0, 0, 0, 34, 7
241, 9, 0, 0, 0, 8, 0
248, 1, 0, 0, 0, 0, 1
238, 3, 0, 0, 0, 3, 0
239, 1, 0, 0, 0, 1, 0
169, 4, 0, 0, 0, 3, 0
250, 0, 22, 21, 1, 0, 0
252, 0, 38, 37, 1, 0, 0
257, 8, 27, 22, 3, 5, 3
253, 1, 0, 0, 0, 1, 0
254, 32, 0, 0, 0, 15, 10
255, 87, 26, 25, 1, 81, 4
256, 10, 0, 0, 0, 8, 2
261, 8, 24, 20, 4, 6, 2
258, 6, 13, 12, 1, 6, 0
260, 6, 0, 0, 0, 6, 0
259, 56, 87, 63, 15, 42, 14
263, 24, 0, 0, 0, 19, 3
271, 0, 195, 175, 15, 0, 0
264, 1, 0, 0, 0, 1, 0
265, 31, 0, 0, 0, 30, 1
266, 13, 0, 0, 0, 13, 0
267, 1, 0, 0, 0, 1, 0
268, 3, 0, 0, 0, 3, 0
269, 30, 0, 0, 0, 25, 5
270, 14, 0, 0, 0, 14, 0
273, 9, 17, 7, 6, 5, 2
274, 1, 33, 24, 5, 0, 0
276, 8, 0, 0, 0, 4, 3
277, 2, 0, 0, 0, 0, 2
278, 1, 0, 0, 0, 0, 0
275, 63, 0, 0, 0, 46, 10
280, 77, 22, 22, 0, 73, 3
282, 39, 101, 85, 16, 32, 7
283, 2, 0, 0, 0, 2, 0
284, 7, 0, 0, 0, 1, 6
286, 0, 20, 16, 3, 0, 0
285, 6, 74, 18, 43, 5, 1
287, 1, 0, 0, 0, 0, 1
288, 1, 0, 0, 0, 0, 1
289, 1, 0, 0, 0, 0, 1
299, 0, 167, 107, 48, 0, 0
291, 36, 2, 2, 0, 30, 5
294, 1, 0, 0, 0, 0, 1
292, 6, 0, 0, 0, 5, 1
293, 3, 0, 0, 0, 3, 0
295, 5, 0, 0, 0, 4, 1
296, 11, 0, 0, 0, 4, 5
297, 1, 0, 0, 0, 0, 1
290, 75, 146, 89, 47, 59, 12
298, 2, 47, 46, 0, 0, 2
300, 0, 24, 13, 9, 0, 0
301, 1, 13, 13, 0, 1, 0
302, 16, 27, 4, 20, 9, 4
303, 3, 0, 0, 0, 1, 2
304, 91, 47, 42, 4, 62, 17
322, 0, 46, 29, 13, 0, 0
306, 252, 22, 22, 0, 207, 36
307, 5, 0, 0, 0, 4, 1
308, 144, 41, 40, 1, 138, 4
320, 7, 0, 0, 0, 3, 4
309, 1, 0, 0, 0, 1, 0
310, 243, 44, 43, 0, 218, 9
311, 333, 47, 46, 1, 291, 28
321, 29, 43, 42, 1, 22, 5
312, 232, 0, 0, 0, 215, 11
313, 56, 48, 46, 0, 38, 16
314, 1, 14, 9, 4, 1, 0
315, 81, 0, 0, 0, 69, 8
316, 3, 0, 0, 0, 3, 0
305, 9, 0, 0, 0, 6, 1
317, 177, 50, 43, 6, 124, 16
318, 3, 0, 0, 0, 2, 1
319, 202, 18, 18, 0, 187, 12
329, 6, 0, 0, 0, 3, 3
330, 1, 0, 0, 0, 0, 1
323, 1, 0, 0, 0, 1, 0
324, 15, 27, 4, 12, 13, 1
326, 12, 0, 0, 0, 9, 3
331, 5, 0, 0, 0, 2, 2
327, 8, 0, 0, 0, 7, 1
251, 9, 0, 0, 0, 4, 3
328, 15, 0, 0, 0, 10, 3
333, 2, 0, 0, 0, 1, 1
335, 55, 0, 0, 0, 44, 2
336, 32, 0, 0, 0, 28, 3
325, 31, 46, 43, 2, 15, 10
337, 1, 0, 0, 0, 1, 0
338, 1, 15, 15, 0, 1, 0
339, 93, 21, 19, 1, 75, 5
340, 30, 0, 0, 0, 28, 2
341, 48, 17, 12, 1, 12, 35
342, 2, 0, 0, 0, 2, 0
343, 4, 0, 0, 0, 4, 0
344, 3, 0, 0, 0, 3, 0
348, 22, 35, 35, 0, 19, 2
345, 9, 0, 0, 0, 8, 1
346, 93, 45, 26, 16, 27, 60
349, 1, 16, 11, 4, 1, 0
356, 18, 46, 39, 4, 16, 2
350, 2, 48, 47, 1, 2, 0
351, 11, 0, 0, 0, 11, 0
355, 1, 0, 0, 0, 0, 1
352, 11, 0, 0, 0, 5, 4
353, 6, 0, 0, 0, 1, 5
358, 0, 12, 10, 2, 0, 0
357, 2, 0, 0, 0, 2, 0
193, 21, 0, 0, 0, 19, 2
359, 0, 8, 1, 6, 0, 0
363, 3, 18, 16, 2, 3, 0
362, 1, 11, 11, 0, 1, 0
370, 0, 45, 43, 2, 0, 0
364, 14, 0, 0, 0, 11, 3
365, 10, 0, 0, 0, 5, 3
366, 14, 0, 0, 0, 11, 3
369, 1, 0, 0, 0, 0, 1
367, 5, 0, 0, 0, 4, 1
368, 1, 17, 1, 15, 1, 0
373, 0, 20, 20, 0, 0, 0
371, 119, 24, 24, 0, 109, 8
372, 4, 45, 41, 3, 2, 2
377, 0, 28, 28, 0, 0, 0
374, 3, 0, 0, 0, 3, 0
375, 1, 0, 0, 0, 1, 0
376, 39, 0, 0, 0, 36, 1
378, 0, 17, 17, 0, 0, 0
379, 0, 21, 21, 0, 0, 0
386, 3, 0, 0, 0, 1, 2
381, 2, 0, 0, 0, 2, 0
388, 2, 0, 0, 0, 1, 0
382, 1, 0, 0, 0, 1, 0
387, 11, 0, 0, 0, 3, 8
383, 47, 0, 0, 0, 19, 26
384, 1, 0, 0, 0, 1, 0
389, 0, 11, 4, 6, 0, 0
390, 0, 13, 13, 0, 0, 0
391, 1, 34, 33, 0, 0, 1
392, 0, 5, 5, 0, 0, 0
394, 0, 19, 19, 0, 0, 0
393, 1, 0, 0, 0, 1, 0
396, 0, 24, 24, 0, 0, 0
395, 44, 0, 0, 0, 37, 5
402, 0, 51, 47, 3, 0, 0
397, 1, 0, 0, 0, 1, 0
398, 8, 0, 0, 0, 6, 1
399, 6, 0, 0, 0, 6, 0
400, 12, 0, 0, 0, 8, 4
401, 1, 0, 0, 0, 1, 0
403, 20, 52, 51, 1, 18, 2
404, 5, 0, 0, 0, 5, 0
405, 19, 23, 17, 5, 17, 2
406, 35, 28, 9, 14, 33, 1
407, 152, 144, 88, 45, 96, 49
408, 1, 0, 0, 0, 1, 0
409, 2, 0, 0, 0, 1, 1
410, 6, 0, 0, 0, 5, 1
411, 1, 0, 0, 0, 1, 0
413, 1, 0, 0, 0, 1, 0
415, 4, 69, 55, 11, 4, 0
414, 3, 0, 0, 0, 2, 1
416, 2, 0, 0, 0, 2, 0
417, 11, 114, 75, 32, 8, 1
418, 1, 0, 0, 0, 1, 0
419, 0, 4, 3, 0, 0, 0
421, 0, 10, 10, 0, 0, 0
422, 0, 16, 16, 0, 0, 0
427, 6, 23, 21, 1, 6, 0
423, 7, 0, 0, 0, 6, 1
424, 6, 0, 0, 0, 6, 0
425, 83, 46, 37, 5, 49, 30
426, 41, 0, 0, 0, 26, 15
428, 0, 25, 14, 8, 0, 0
429, 5, 21, 21, 0, 3, 2
431, 0, 23, 21, 0, 0, 0
430, 6, 0, 0, 0, 4, 1
433, 1, 12, 12, 0, 0, 0
432, 158, 56, 45, 8, 154, 3
435, 0, 20, 5, 13, 0, 0
434, 6, 0, 0, 0, 6, 0
436, 1, 0, 0, 0, 1, 0
437, 1, 0, 0, 0, 1, 0
438, 1, 0, 0, 0, 1, 0
412, 22, 0, 0, 0, 21, 0
439, 10, 70, 69, 1, 7, 1
440, 8, 16, 16, 0, 8, 0
441, 1, 0, 0, 0, 1, 0
8282, 0, 14, 7, 4, 0, 0
443, 1, 0, 0, 0, 1, 0
447, 16, 29, 27, 2, 8, 7
444, 2, 0, 0, 0, 2, 0
451, 1, 0, 0, 0, 0, 1
448, 1, 0, 0, 0, 0, 1
449, 9, 0, 0, 0, 4, 5
446, 1, 0, 0, 0, 1, 0
450, 1, 0, 0, 0, 0, 1
453, 1, 0, 0, 0, 1, 0
454, 10, 0, 0, 0, 6, 3
455, 5, 0, 0, 0, 1, 3
456, 5, 0, 0, 0, 3, 2
457, 790, 0, 0, 0, 605, 117
458, 4, 0, 0, 0, 3, 1
460, 3, 0, 0, 0, 2, 1
461, 4, 0, 0, 0, 2, 2
462, 4, 0, 0, 0, 2, 2
463, 6, 0, 0, 0, 0, 6
465, 17, 82, 82, 0, 9, 8
8283, 0, 11, 6, 4, 0, 0
469, 11, 0, 0, 0, 8, 2
467, 12, 0, 0, 0, 7, 5
468, 1, 0, 0, 0, 0, 1
164, 9, 0, 0, 0, 7, 1
8284, 0, 13, 5, 5, 0, 0
472, 1, 0, 0, 0, 1, 0
473, 2, 0, 0, 0, 1, 0
477, 0, 28, 3, 20, 0, 0
476, 1, 0, 0, 0, 1, 0
482, 1, 0, 0, 0, 0, 0
479, 8, 0, 0, 0, 6, 2
480, 1, 0, 0, 0, 0, 1
481, 1, 0, 0, 0, 0, 1
8285, 0, 7, 2, 5, 0, 0
1092, 0, 14, 2, 11, 0, 0
8286, 0, 5, 1, 2, 0, 0
486, 1, 0, 0, 0, 0, 1
488, 5, 22, 22, 0, 4, 0
489, 5, 0, 0, 0, 3, 2
490, 1, 0, 0, 0, 1, 0
495, 7, 0, 0, 0, 3, 3
492, 1, 0, 0, 0, 1, 0
493, 3, 0, 0, 0, 2, 1
494, 3, 0, 0, 0, 3, 0
497, 2, 0, 0, 0, 1, 1
498, 2, 0, 0, 0, 1, 1
499, 14, 0, 0, 0, 11, 3
501, 10, 0, 0, 0, 9, 1
502, 4, 0, 0, 0, 2, 2
504, 1, 0, 0, 0, 1, 0
506, 0, 33, 5, 27, 0, 0
507, 1, 0, 0, 0, 0, 1
514, 0, 28, 6, 14, 0, 0
513, 5, 0, 0, 0, 2, 2
512, 1, 0, 0, 0, 0, 0
511, 3, 0, 0, 0, 1, 2
509, 1, 0, 0, 0, 1, 0
515, 0, 11, 1, 9, 0, 0
517, 0, 24, 14, 6, 0, 0
516, 1, 0, 0, 0, 1, 0
524, 1, 23, 12, 10, 0, 1
519, 1, 0, 0, 0, 1, 0
520, 1, 0, 0, 0, 1, 0
525, 1, 6, 0, 6, 0, 1
521, 5, 0, 0, 0, 5, 0
522, 1, 0, 0, 0, 1, 0
523, 1, 0, 0, 0, 1, 0
445, 4, 0, 0, 0, 4, 0
8287, 0, 46, 29, 13, 0, 0
527, 1, 0, 0, 0, 1, 0
528, 1, 0, 0, 0, 1, 0
531, 1, 0, 0, 0, 0, 1
530, 7, 0, 0, 0, 5, 2
529, 1, 0, 0, 0, 1, 0
532, 2, 0, 0, 0, 0, 1
534, 5, 0, 0, 0, 3, 1
536, 5, 0, 0, 0, 1, 4
538, 0, 11, 10, 0, 0, 0
539, 2, 0, 0, 0, 2, 0
540, 1, 0, 0, 0, 1, 0
541, 3, 0, 0, 0, 3, 0
542, 8, 0, 0, 0, 7, 0
543, 1, 0, 0, 0, 1, 0
544, 2, 0, 0, 0, 2, 0
545, 24, 54, 47, 2, 24, 0
546, 145, 0, 0, 0, 102, 40
551, 1, 0, 0, 0, 0, 1
547, 1, 0, 0, 0, 1, 0
548, 1, 0, 0, 0, 1, 0
549, 4, 63, 59, 3, 3, 1
550, 1, 0, 0, 0, 1, 0
552, 2, 0, 0, 0, 2, 0
560, 8, 40, 40, 0, 8, 0
553, 23, 0, 0, 0, 19, 3
554, 6, 3, 3, 0, 4, 2
555, 3, 0, 0, 0, 3, 0
556, 125, 0, 0, 0, 114, 7
557, 1, 0, 0, 0, 1, 0
558, 1, 0, 0, 0, 1, 0
559, 4, 39, 39, 0, 3, 1
561, 4, 0, 0, 0, 3, 1
562, 1, 0, 0, 0, 1, 0
563, 1, 0, 0, 0, 1, 0
565, 1, 7, 1, 6, 0, 1
564, 15, 17, 17, 0, 12, 3
566, 0, 15, 15, 0, 0, 0
567, 2, 26, 26, 0, 2, 0
568, 1, 0, 0, 0, 1, 0
569, 1, 0, 0, 0, 1, 0
570, 4, 0, 0, 0, 3, 1
571, 1, 0, 0, 0, 1, 0
572, 5, 0, 0, 0, 2, 3
573, 1, 0, 0, 0, 1, 0
574, 6, 0, 0, 0, 3, 2
575, 3, 14, 14, 0, 3, 0
579, 4, 84, 83, 0, 3, 1
576, 1, 0, 0, 0, 1, 0
577, 1, 0, 0, 0, 1, 0
578, 1, 0, 0, 0, 1, 0
580, 32, 0, 0, 0, 28, 2
581, 0, 12, 12, 0, 0, 0
583, 28, 0, 0, 0, 9, 17
582, 40, 0, 0, 0, 29, 5
584, 5, 14, 14, 0, 5, 0
585, 3, 0, 0, 0, 3, 0
586, 14, 11, 9, 1, 8, 5
589, 1, 18, 18, 0, 0, 0
587, 18, 42, 27, 9, 14, 4
588, 22, 0, 0, 0, 22, 0
590, 8, 32, 32, 0, 8, 0
592, 12, 17, 17, 0, 8, 4
591, 2, 0, 0, 0, 2, 0
595, 2, 0, 0, 0, 1, 1
593, 1, 0, 0, 0, 1, 0
596, 1, 0, 0, 0, 0, 1
594, 1, 0, 0, 0, 1, 0
597, 2, 0, 0, 0, 2, 0
598, 1, 0, 0, 0, 1, 0
599, 1, 0, 0, 0, 1, 0
601, 9, 11, 3, 5, 9, 0
600, 214, 77, 76, 1, 160, 54
604, 10, 14, 13, 0, 8, 0
602, 1, 0, 0, 0, 1, 0
605, 1, 0, 0, 0, 1, 0
606, 5, 19, 1, 14, 3, 0
607, 0, 12, 11, 1, 0, 0
609, 0, 22, 21, 1, 0, 0
608, 4, 113, 83, 21, 3, 0
611, 0, 26, 18, 7, 0, 0
610, 1, 0, 0, 0, 0, 1
613, 2, 17, 15, 1, 1, 1
612, 1, 0, 0, 0, 1, 0
616, 1, 20, 11, 5, 1, 0
614, 11, 0, 0, 0, 6, 4
615, 38, 0, 0, 0, 27, 8
617, 0, 11, 10, 1, 0, 0
619, 0, 11, 1, 8, 0, 0
618, 12, 2, 1, 1, 8, 3
622, 0, 13, 9, 3, 0, 0
620, 14, 0, 0, 0, 10, 4
621, 2, 0, 0, 0, 0, 1
624, 2, 14, 14, 0, 2, 0
625, 3, 0, 0, 0, 3, 0
627, 0, 15, 15, 0, 0, 0
626, 31, 60, 54, 3, 31, 0
628, 1, 21, 16, 1, 0, 1
630, 1, 0, 0, 0, 0, 0
629, 1, 0, 0, 0, 0, 0
631, 0, 17, 15, 2, 0, 0
632, 1, 0, 0, 0, 1, 0
633, 57, 63, 63, 0, 47, 8
634, 160, 0, 0, 0, 102, 47
646, 19, 0, 0, 0, 14, 3
635, 66, 0, 0, 0, 50, 16
636, 11, 30, 29, 1, 9, 2
647, 34, 35, 34, 0, 28, 4
637, 25, 30, 29, 1, 25, 0
638, 1, 0, 0, 0, 1, 0
640, 4, 0, 0, 0, 3, 1
641, 2, 0, 0, 0, 2, 0
642, 4, 0, 0, 0, 3, 0
648, 2, 0, 0, 0, 0, 2
643, 47, 38, 35, 3, 44, 2
644, 28, 55, 53, 1, 23, 4
645, 16, 8, 0, 8, 14, 2
649, 40, 0, 0, 0, 15, 25
650, 102, 15, 14, 0, 82, 16
656, 0, 54, 53, 1, 0, 0
651, 2, 0, 0, 0, 1, 1
655, 1, 0, 0, 0, 0, 1
652, 2, 0, 0, 0, 2, 0
653, 2, 0, 0, 0, 2, 0
654, 1, 0, 0, 0, 1, 0
657, 1, 17, 17, 0, 1, 0
658, 6, 21, 20, 1, 6, 0
659, 14, 48, 30, 13, 13, 1
661, 2, 0, 0, 0, 2, 0
662, 2, 0, 0, 0, 2, 0
664, 15, 26, 25, 1, 6, 7
663, 163, 57, 43, 10, 129, 29
667, 23, 35, 35, 0, 18, 1
665, 8, 114, 69, 28, 6, 1
666, 3, 0, 0, 0, 2, 0
668, 2, 17, 16, 1, 2, 0
639, 33, 0, 0, 0, 28, 3
670, 0, 14, 4, 7, 0, 0
669, 1, 0, 0, 0, 0, 1
673, 5, 43, 36, 6, 4, 1
672, 1, 0, 0, 0, 1, 0
675, 1, 25, 25, 0, 0, 1
674, 18, 19, 13, 2, 15, 1
677, 2, 40, 30, 5, 2, 0
676, 1, 0, 0, 0, 0, 1
681, 0, 23, 22, 1, 0, 0
678, 1, 0, 0, 0, 0, 1
684, 2, 16, 13, 2, 1, 1
683, 1, 0, 0, 0, 0, 1
682, 3, 26, 6, 20, 3, 0
687, 0, 13, 0, 12, 0, 0
686, 90, 25, 20, 4, 57, 26
688, 5, 0, 0, 0, 5, 0
689, 49, 0, 0, 0, 27, 20
690, 3, 0, 0, 0, 3, 0
691, 26, 20, 17, 2, 24, 0
692, 3, 0, 0, 0, 3, 0
693, 1, 0, 0, 0, 1, 0
694, 0, 8, 1, 4, 0, 0
695, 120, 0, 0, 0, 83, 35
697, 107, 60, 58, 2, 85, 15
699, 8, 0, 0, 0, 5, 3
700, 0, 21, 20, 0, 0, 0
702, 1, 0, 0, 0, 0, 0
701, 4, 0, 0, 0, 3, 1
714, 0, 23, 1, 21, 0, 0
703, 1, 0, 0, 0, 1, 0
704, 87, 58, 55, 2, 76, 5
705, 29, 27, 7, 12, 22, 6
706, 105, 25, 24, 0, 55, 40
707, 135, 28, 27, 1, 104, 18
708, 59, 0, 0, 0, 37, 14
709, 1, 0, 0, 0, 0, 1
710, 110, 46, 40, 2, 84, 21
696, 6, 33, 33, 0, 2, 4
711, 1, 0, 0, 0, 0, 1
712, 21, 0, 0, 0, 18, 1
713, 4, 0, 0, 0, 2, 2
715, 25, 31, 24, 5, 21, 2
716, 1, 0, 0, 0, 1, 0
717, 1, 18, 9, 5, 1, 0
718, 1, 0, 0, 0, 1, 0
719, 4, 30, 30, 0, 4, 0
720, 1, 0, 0, 0, 1, 0
721, 1, 0, 0, 0, 0, 1
722, 266, 56, 56, 0, 119, 145
723, 1, 25, 25, 0, 1, 0
725, 6, 18, 18, 0, 4, 2
724, 4, 0, 0, 0, 3, 1
739, 0, 61, 48, 12, 0, 0
726, 2, 0, 0, 0, 2, 0
727, 33, 0, 0, 0, 18, 14
728, 5, 0, 0, 0, 4, 1
729, 1, 0, 0, 0, 1, 0
730, 34, 46, 42, 4, 28, 5
731, 1, 0, 0, 0, 1, 0
732, 5, 0, 0, 0, 3, 1
733, 8, 49, 49, 0, 7, 1
737, 247, 235, 221, 9, 116, 114
738, 8, 0, 0, 0, 7, 1
734, 1, 0, 0, 0, 1, 0
735, 1, 0, 0, 0, 1, 0
741, 0, 41, 3, 34, 0, 0
742, 96, 28, 26, 2, 79, 14
743, 0, 15, 15, 0, 0, 0
746, 0, 28, 28, 0, 0, 0
744, 1, 11, 4, 6, 1, 0
745, 2, 0, 0, 0, 2, 0
748, 1, 17, 17, 0, 1, 0
749, 67, 35, 35, 0, 62, 4
750, 0, 25, 25, 0, 0, 0
756, 0, 65, 44, 20, 0, 0
